visitorid,recency,frequency,recency_score,frequency_score,RF_SCORE,segment,itemid,day_of_week,hour_of_day,purchased,total_events,total_purchases,last_purchase_timestamp,interaction_density,popularity_percentile,time_since_last_purchase
1120867,26,2,1,5,15,cant_loose,271101,3,2,0,84,1,2015-08-24 18:18:57.141,0.011904761904761904,0.9652537001033774,3064
1169116,14,2,2,5,25,cant_loose,335913,5,0,0,112,2,2015-09-05 20:12:08.533,0.017857142857142856,0.9864971220236449,3051
324603,11,6,2,5,25,cant_loose,262098,1,20,0,77,3,2015-09-08 20:29:41.740,0.03896103896103896,0.9933208826644998,3048
103523,13,5,2,5,25,cant_loose,305905,0,22,0,61,0,2015-08-02 20:15:11.624,0.0,0.47442366024138416,3085
455563,11,2,2,5,25,cant_loose,187609,0,1,0,134,1,2015-09-08 15:21:54.576,0.007462686567164179,0.9652537001033774,3049
106853,14,6,2,5,25,cant_loose,204980,3,19,0,30,2,2015-09-05 19:20:49.259,0.06666666666666667,0.9864971220236449,3051
243486,13,4,2,5,25,cant_loose,50564,4,10,0,18,1,2015-09-06 21:29:30.676,0.05555555555555555,0.9652537001033774,3050
125681,12,15,2,5,25,cant_loose,281211,1,3,0,162,5,2015-09-07 18:37:54.795,0.030864197530864196,0.9976814528994601,3049
1207640,22,3,2,5,25,cant_loose,136523,2,21,0,158,3,2015-08-28 22:17:22.866,0.0189873417721519,0.9933208826644998,3059
52318,22,5,2,5,25,cant_loose,387462,1,19,0,2,0,2015-05-05 19:48:51.965,0.0,0.47442366024138416,3174
1281137,17,2,2,5,25,cant_loose,377617,4,23,0,52,2,2015-09-02 14:58:41.347,0.038461538461538464,0.9864971220236449,3055
187327,22,5,2,5,25,cant_loose,173991,4,20,0,83,1,2015-08-28 11:15:44.793,0.012048192771084338,0.9652537001033774,3060
1364057,22,5,2,5,25,cant_loose,459126,6,10,0,52,1,2015-08-28 04:33:47.753,0.019230769230769232,0.9652537001033774,3060
955026,13,9,2,5,25,cant_loose,15271,5,0,0,5,0,2015-08-09 00:48:34.531,0.0,0.47442366024138416,3079
1148292,9,3,2,5,25,cant_loose,435618,4,14,0,110,3,2015-09-10 17:09:28.549,0.02727272727272727,0.9933208826644998,3047
1117233,24,3,1,5,15,cant_loose,300878,6,3,0,44,3,2015-08-26 21:20:25.890,0.06818181818181818,0.9933208826644998,3061
119168,62,4,1,5,15,cant_loose,81319,5,15,0,50,1,2015-07-19 09:05:38.945,0.02,0.9652537001033774,3100
547356,19,2,2,5,25,cant_loose,74787,4,2,0,49,2,2015-08-31 18:48:43.099,0.04081632653061224,0.9864971220236449,3056
842297,23,12,1,5,15,cant_loose,274225,4,20,0,65,3,2015-08-27 15:02:52.498,0.046153846153846156,0.9933208826644998,3061
581749,10,14,2,5,25,cant_loose,175539,6,19,0,94,0,2015-08-12 15:25:43.649,0.0,0.47442366024138416,3076
501820,107,3,1,5,15,cant_loose,34627,6,7,0,58,3,2015-06-04 20:50:05.133,0.05172413793103448,0.9933208826644998,3144
383472,13,9,2,5,25,cant_loose,309976,4,0,0,23,2,2015-07-09 17:45:37.988,0.08695652173913043,0.9864971220236449,3110
660993,15,2,2,5,25,cant_loose,280171,3,18,0,44,1,2015-09-04 03:29:14.979,0.022727272727272728,0.9652537001033774,3053
1339797,87,3,1,5,15,cant_loose,62950,0,16,0,10,1,2015-06-24 23:25:46.023,0.1,0.9652537001033774,3124
574839,18,2,2,5,25,cant_loose,399310,6,23,0,67,1,2015-09-01 00:05:05.756,0.014925373134328358,0.9652537001033774,3056
666648,25,3,1,5,15,cant_loose,47442,1,21,0,5,0,2015-08-07 07:30:47.508,0.0,0.47442366024138416,3081
993604,47,6,1,5,15,cant_loose,217918,2,16,0,29,1,2015-08-03 03:03:10.781,0.034482758620689655,0.9652537001033774,3085
508650,9,2,2,5,25,cant_loose,216293,2,3,0,81,1,2015-09-01 14:35:12.104,0.012345679012345678,0.9652537001033774,3056
1286827,13,40,2,5,25,cant_loose,436694,5,6,0,180,10,2015-09-06 01:57:54.544,0.05555555555555555,0.9994894942163949,3051
1406470,13,2,2,5,25,cant_loose,189818,2,3,0,43,1,2015-09-06 18:48:09.131,0.023255813953488372,0.9652537001033774,3050
1194303,17,6,2,5,25,cant_loose,324877,3,15,0,16,0,2015-08-28 06:27:42.714,0.0,0.47442366024138416,3060
606635,10,3,2,5,25,cant_loose,10325,3,2,0,47,0,2015-09-09 20:13:25.145,0.0,0.47442366024138416,3047
1350744,25,2,1,5,15,cant_loose,400207,6,6,0,51,2,2015-08-25 20:57:18.698,0.0392156862745098,0.9864971220236449,3062
974846,50,3,1,5,15,cant_loose,285387,2,17,0,18,0,2015-07-29 20:57:39.986,0.0,0.47442366024138416,3089
827547,26,5,1,5,15,cant_loose,224832,2,18,0,274,5,2015-08-24 21:04:37.044,0.01824817518248175,0.9976814528994601,3063
363740,24,3,1,5,15,cant_loose,84337,6,18,0,71,1,2015-08-26 20:37:39.120,0.014084507042253521,0.9652537001033774,3061
1334143,28,10,1,5,15,cant_loose,320914,0,16,0,31,2,2015-08-22 03:17:39.101,0.06451612903225806,0.9864971220236449,3066
1174600,12,7,2,5,25,cant_loose,341862,3,16,0,6,1,2015-07-26 02:11:53.520,0.16666666666666666,0.9652537001033774,3093
1384604,15,5,2,5,25,cant_loose,436056,5,15,0,144,5,2015-09-04 02:22:35.773,0.034722222222222224,0.9976814528994601,3053
583423,9,9,2,5,25,cant_loose,81319,0,22,0,50,1,2015-07-19 09:05:38.945,0.02,0.9652537001033774,3100
61838,16,42,2,5,25,cant_loose,138333,3,6,0,13,0,2015-08-24 02:53:35.850,0.0,0.47442366024138416,3064
1079934,12,5,2,5,25,cant_loose,190732,1,6,0,105,5,2015-09-07 21:08:12.352,0.047619047619047616,0.9976814528994601,3049
782354,10,7,2,5,25,cant_loose,334920,4,13,0,325,7,2015-09-09 21:03:34.868,0.021538461538461538,0.9988832685983638,3047
587225,10,9,2,5,25,cant_loose,87509,4,18,0,10,0,2015-08-27 15:23:56.582,0.0,0.47442366024138416,3061
264375,13,8,2,5,25,cant_loose,109638,2,17,0,38,1,2015-09-06 21:59:12.819,0.02631578947368421,0.9652537001033774,3050
336219,11,4,2,5,25,cant_loose,63113,1,3,0,66,0,2015-09-08 19:34:31.760,0.0,0.47442366024138416,3048
1016238,37,4,1,5,15,cant_loose,29539,0,4,0,29,4,2015-08-13 21:49:44.752,0.13793103448275862,0.9962414011682074,3074
1235871,9,5,2,5,25,cant_loose,168594,0,21,0,7,0,2015-09-10 17:46:53.872,0.0,0.47442366024138416,3047
1346665,10,6,2,5,25,cant_loose,155079,6,21,0,21,2,2015-08-12 15:56:24.164,0.09523809523809523,0.9864971220236449,3076
1065020,43,2,1,5,15,cant_loose,70929,3,2,0,20,2,2015-08-07 01:38:20.273,0.1,0.9864971220236449,3081
1388779,18,2,2,5,25,cant_loose,67013,2,21,0,42,2,2015-09-01 21:01:02.050,0.047619047619047616,0.9864971220236449,3055
571936,12,3,2,5,25,cant_loose,211943,0,21,0,16,0,2015-08-31 21:55:27.412,0.0,0.47442366024138416,3056
1195065,10,6,2,5,25,cant_loose,382484,1,15,0,16,0,2015-08-27 18:07:45.968,0.0,0.47442366024138416,3061
1120651,19,6,2,5,25,cant_loose,37863,3,16,0,72,2,2015-08-31 23:06:39.831,0.027777777777777776,0.9864971220236449,3056
396392,39,17,1,5,15,cant_loose,379520,6,12,0,549,17,2015-08-11 23:07:42.680,0.030965391621129327,0.9998489753723502,3076
1172388,27,8,1,5,15,cant_loose,290433,3,18,0,95,2,2015-08-23 15:00:46.544,0.021052631578947368,0.9864971220236449,3065
188998,18,6,2,5,25,cant_loose,396938,2,15,0,31,1,2015-09-01 21:44:21.417,0.03225806451612903,0.9652537001033774,3055
504442,10,2,2,5,25,cant_loose,435160,1,21,0,105,2,2015-09-09 23:44:33.000,0.01904761904761905,0.9864971220236449,3047
699342,9,18,2,5,25,cant_loose,231501,4,0,1,96,3,2015-09-10 23:07:47.479,0.03125,0.9933208826644998,3046
12897,9,9,2,5,25,cant_loose,308991,2,22,0,77,3,2015-09-10 05:14:11.291,0.03896103896103896,0.9933208826644998,3047
561654,10,66,2,5,25,cant_loose,46924,0,0,0,218,3,2015-09-09 00:26:37.197,0.013761467889908258,0.9933208826644998,3048
968231,14,4,2,5,25,cant_loose,204209,0,23,0,106,4,2015-07-28 18:27:30.607,0.03773584905660377,0.9962414011682074,3090
421956,15,14,2,5,25,cant_loose,319900,0,14,0,163,7,2015-09-04 21:06:29.391,0.04294478527607362,0.9988832685983638,3052
951538,12,4,2,5,25,cant_loose,359273,5,1,0,90,2,2015-09-07 23:08:09.379,0.022222222222222223,0.9864971220236449,3049
190713,35,56,1,5,15,cant_loose,177179,1,21,0,119,2,2015-08-15 04:08:00.201,0.01680672268907563,0.9864971220236449,3073
552386,48,2,1,5,15,cant_loose,108220,4,0,0,50,1,2015-08-02 01:18:52.782,0.02,0.9652537001033774,3086
750147,10,7,2,5,25,cant_loose,381613,6,3,0,273,7,2015-09-09 01:27:27.940,0.02564102564102564,0.9988832685983638,3048
1059554,67,2,1,5,15,cant_loose,129672,0,19,0,33,2,2015-07-14 04:52:37.457,0.06060606060606061,0.9864971220236449,3105
625017,10,2,2,5,25,cant_loose,427777,2,5,0,111,2,2015-09-09 03:22:00.069,0.018018018018018018,0.9864971220236449,3048
664721,10,24,2,5,25,cant_loose,329857,0,19,0,29,2,2015-09-05 05:10:44.030,0.06896551724137931,0.9864971220236449,3052
1251407,44,4,1,5,15,cant_loose,127415,3,14,0,28,2,2015-08-06 04:39:01.461,0.07142857142857142,0.9864971220236449,3082
305638,19,3,2,5,25,cant_loose,136553,6,21,0,108,3,2015-08-31 21:59:09.032,0.027777777777777776,0.9933208826644998,3056
895062,40,2,1,5,15,cant_loose,7732,3,6,0,85,1,2015-08-10 01:09:26.932,0.011764705882352941,0.9652537001033774,3078
1336262,51,2,1,5,15,cant_loose,463871,3,5,0,34,2,2015-07-30 22:14:56.069,0.058823529411764705,0.9864971220236449,3088
352993,14,2,2,5,25,cant_loose,359344,2,17,0,122,1,2015-09-02 19:18:09.453,0.00819672131147541,0.9652537001033774,3054
806333,11,2,2,5,25,cant_loose,67115,0,22,0,115,2,2015-09-08 14:30:58.002,0.017391304347826087,0.9864971220236449,3049
1364642,26,11,1,5,15,cant_loose,8674,2,13,0,42,1,2015-08-24 16:39:13.428,0.023809523809523808,0.9652537001033774,3064
1241895,11,2,2,5,25,cant_loose,198858,3,20,0,94,1,2015-09-08 15:57:40.809,0.010638297872340425,0.9652537001033774,3049
299094,18,6,2,5,25,cant_loose,99956,2,19,0,33,1,2015-09-01 22:17:25.389,0.030303030303030304,0.9652537001033774,3055
1278886,9,2,2,5,25,cant_loose,308779,0,0,0,82,2,2015-09-10 22:51:32.269,0.024390243902439025,0.9864971220236449,3046
1060198,9,2,2,5,25,cant_loose,172004,5,22,0,198,2,2015-09-10 01:56:58.645,0.010101010101010102,0.9864971220236449,3047
1012089,28,6,1,5,15,cant_loose,346139,0,13,0,47,1,2015-08-22 17:12:21.587,0.02127659574468085,0.9652537001033774,3066
617483,21,4,2,5,25,cant_loose,117788,1,21,0,46,2,2015-08-29 04:46:27.626,0.043478260869565216,0.9864971220236449,3059
761696,19,27,2,5,25,cant_loose,240900,1,1,0,358,3,2015-08-31 05:28:50.969,0.008379888268156424,0.9933208826644998,3057
639073,9,2,2,5,25,cant_loose,60802,4,5,0,20,0,2015-09-10 18:44:39.750,0.0,0.47442366024138416,3046
1004088,11,12,2,5,25,cant_loose,217918,0,1,0,29,1,2015-08-03 03:03:10.781,0.034482758620689655,0.9652537001033774,3085
316649,12,2,2,5,25,cant_loose,309139,6,19,0,165,0,2015-08-06 23:51:27.470,0.0,0.47442366024138416,3081
41870,67,3,1,5,15,cant_loose,371336,1,2,0,15,1,2015-07-14 16:02:06.651,0.06666666666666667,0.9652537001033774,3105
411293,28,5,1,5,15,cant_loose,67182,1,18,0,163,2,2015-07-19 16:54:58.638,0.012269938650306749,0.9864971220236449,3100
956892,31,8,1,5,15,cant_loose,302239,0,2,0,92,4,2015-08-19 17:58:00.564,0.043478260869565216,0.9962414011682074,3069
444585,11,2,2,5,25,cant_loose,46874,5,5,0,130,1,2015-09-08 22:31:17.800,0.007692307692307693,0.9652537001033774,3048
523851,11,4,2,5,25,cant_loose,41295,4,15,0,120,2,2015-09-08 03:49:57.670,0.016666666666666666,0.9864971220236449,3049
518350,10,2,2,5,25,cant_loose,229135,5,5,0,22,0,2015-09-09 13:54:31.762,0.0,0.47442366024138416,3048
692327,43,5,1,5,15,cant_loose,317192,5,3,0,41,5,2015-08-07 19:23:43.048,0.12195121951219512,0.9976814528994601,3080
968997,23,4,1,5,15,cant_loose,72913,4,18,0,12,0,2015-08-07 15:40:55.444,0.0,0.47442366024138416,3081
954900,18,4,2,5,25,cant_loose,152644,3,4,0,96,4,2015-09-01 02:58:06.322,0.041666666666666664,0.9962414011682074,3056
577103,9,16,2,5,25,cant_loose,435618,0,4,0,110,3,2015-09-10 17:09:28.549,0.02727272727272727,0.9933208826644998,3047
1190071,18,6,2,5,25,cant_loose,458019,2,22,0,28,2,2015-09-01 15:28:43.330,0.07142857142857142,0.9864971220236449,3056
427013,14,2,2,5,25,cant_loose,204782,2,19,0,144,1,2015-09-05 06:00:36.413,0.006944444444444444,0.9652537001033774,3052
429497,76,12,1,5,15,cant_loose,319466,2,21,0,15,0,2015-06-15 04:02:22.963,0.0,0.47442366024138416,3134
952962,12,18,2,5,25,cant_loose,140861,6,22,1,285,3,2015-07-24 18:07:17.711,0.010526315789473684,0.9933208826644998,3095
1184039,11,8,2,5,25,cant_loose,411886,5,21,0,200,8,2015-09-08 19:32:35.988,0.04,0.9991683009942101,3048
946409,14,2,2,5,25,cant_loose,418690,4,20,0,19,2,2015-09-05 03:13:42.119,0.10526315789473684,0.9864971220236449,3052
1207170,13,12,2,5,25,cant_loose,126044,1,4,0,186,3,2015-09-06 11:02:11.827,0.016129032258064516,0.9933208826644998,3051
188478,9,6,2,5,25,cant_loose,457970,2,22,0,67,6,2015-09-10 22:02:47.675,0.08955223880597014,0.9984429573600044,3046
922418,9,3,2,5,25,cant_loose,12404,0,23,0,153,3,2015-09-10 20:34:04.019,0.0196078431372549,0.9933208826644998,3046
552863,12,2,2,5,25,cant_loose,295066,5,0,0,56,1,2015-09-07 22:05:50.177,0.017857142857142856,0.9652537001033774,3049
1144456,15,3,2,5,25,cant_loose,431616,1,14,0,25,1,2015-09-04 16:15:52.847,0.04,0.9652537001033774,3053
40735,11,3,2,5,25,cant_loose,212589,4,6,0,141,3,2015-09-08 16:15:46.464,0.02127659574468085,0.9933208826644998,3049
777318,13,3,2,5,25,cant_loose,442300,6,6,0,76,3,2015-09-06 04:52:12.403,0.039473684210526314,0.9933208826644998,3051
973891,20,2,2,5,25,cant_loose,84593,1,1,0,204,2,2015-08-30 03:02:02.673,0.00980392156862745,0.9864971220236449,3058
850487,11,4,2,5,25,cant_loose,290317,0,18,0,33,1,2015-08-27 20:40:12.016,0.030303030303030304,0.9652537001033774,3060
443006,9,10,2,5,25,cant_loose,393689,3,1,1,73,2,2015-09-10 20:06:28.094,0.0273972602739726,0.9864971220236449,3046
141214,11,11,2,5,25,cant_loose,148233,6,23,0,36,1,2015-09-08 01:24:56.133,0.027777777777777776,0.9652537001033774,3049
1300280,32,3,1,5,15,cant_loose,60481,4,5,1,27,1,2015-08-18 16:10:31.009,0.037037037037037035,0.9652537001033774,3070
453489,25,2,1,5,15,cant_loose,257115,0,21,0,11,2,2015-08-25 15:22:09.407,0.18181818181818182,0.9864971220236449,3063
1224218,24,2,1,5,15,cant_loose,35779,3,23,0,86,1,2015-08-26 03:05:43.800,0.011627906976744186,0.9652537001033774,3062
641643,13,2,2,5,25,cant_loose,233245,0,13,0,40,1,2015-09-06 15:14:19.564,0.025,0.9652537001033774,3051
1389190,17,2,2,5,25,cant_loose,157437,5,18,0,122,2,2015-08-09 17:39:23.907,0.01639344262295082,0.9864971220236449,3079
874752,34,4,1,5,15,cant_loose,153976,3,22,0,1,0,2015-07-09 22:19:24.287,0.0,0.47442366024138416,3109
519955,31,16,1,5,15,cant_loose,46671,3,20,0,55,4,2015-08-19 14:32:34.177,0.07272727272727272,0.9962414011682074,3069
666188,9,3,2,5,25,cant_loose,243247,2,19,0,164,3,2015-09-10 23:29:02.287,0.018292682926829267,0.9933208826644998,3046
1270543,39,2,1,5,15,cant_loose,77520,6,21,0,1,0,2015-05-17 21:46:28.552,0.0,0.47442366024138416,3162
941953,13,5,2,5,25,cant_loose,131882,0,23,0,106,1,2015-09-06 05:57:51.398,0.009433962264150943,0.9652537001033774,3051
331458,12,9,2,5,25,cant_loose,387373,2,17,0,376,9,2015-09-07 04:14:58.436,0.023936170212765957,0.9993512322333352,3050
351752,36,4,1,5,15,cant_loose,247141,0,20,0,35,1,2015-08-14 21:14:47.845,0.02857142857142857,0.9652537001033774,3073
196699,13,9,2,5,25,cant_loose,15466,6,2,0,75,3,2015-09-06 03:50:31.347,0.04,0.9933208826644998,3051
533247,10,2,2,5,25,cant_loose,91210,2,3,0,33,1,2015-09-06 15:29:14.127,0.030303030303030304,0.9652537001033774,3051
581476,34,4,1,5,15,cant_loose,184879,3,19,0,16,1,2015-08-16 22:48:14.587,0.0625,0.9652537001033774,3071
87870,19,6,2,5,25,cant_loose,113615,3,21,0,92,2,2015-08-31 22:56:53.675,0.021739130434782608,0.9864971220236449,3056
924735,22,2,2,5,25,cant_loose,277276,6,17,0,155,1,2015-08-28 21:50:38.930,0.0064516129032258064,0.9652537001033774,3059
522985,21,2,2,5,25,cant_loose,232533,0,19,0,158,2,2015-08-29 02:32:31.367,0.012658227848101266,0.9864971220236449,3059
1280984,52,3,1,5,15,cant_loose,75490,3,0,0,24,1,2015-07-29 09:57:53.231,0.041666666666666664,0.9652537001033774,3090
473074,17,5,2,5,25,cant_loose,265033,4,18,0,22,1,2015-09-02 04:53:02.736,0.045454545454545456,0.9652537001033774,3055
75399,14,5,2,5,25,cant_loose,296795,4,12,0,254,5,2015-09-05 03:39:00.145,0.01968503937007874,0.9976814528994601,3052
924790,25,2,1,5,15,cant_loose,253574,2,4,0,19,2,2015-08-25 18:12:14.087,0.10526315789473684,0.9864971220236449,3063
1152261,11,7,2,5,25,cant_loose,322489,0,18,0,128,3,2015-09-08 17:57:46.207,0.0234375,0.9933208826644998,3049
208923,12,5,2,5,25,cant_loose,46170,4,15,0,85,1,2015-06-16 20:21:43.762,0.011764705882352941,0.9652537001033774,3132
514960,24,8,1,5,15,cant_loose,90453,1,3,0,40,2,2015-08-26 01:36:44.787,0.05,0.9864971220236449,3062
930722,19,2,2,5,25,cant_loose,155934,0,12,0,52,1,2015-08-31 03:21:57.392,0.019230769230769232,0.9652537001033774,3057
1233429,9,12,2,5,25,cant_loose,439194,0,5,0,67,3,2015-08-17 02:14:10.406,0.04477611940298507,0.9933208826644998,3071
253507,16,2,2,5,25,cant_loose,382595,2,20,0,21,1,2015-09-03 17:30:22.977,0.047619047619047616,0.9652537001033774,3054
669782,17,2,2,5,25,cant_loose,150889,0,19,0,36,2,2015-09-02 18:46:46.332,0.05555555555555555,0.9864971220236449,3054
1322749,47,2,1,5,15,cant_loose,13224,3,21,0,145,2,2015-08-03 01:03:28.684,0.013793103448275862,0.9864971220236449,3085
443258,38,2,1,5,15,cant_loose,129844,1,15,0,18,1,2015-08-12 20:28:25.771,0.05555555555555555,0.9652537001033774,3075
1088465,22,126,2,5,25,cant_loose,417927,6,1,0,415,18,2015-08-28 19:22:04.362,0.043373493975903614,0.999857483802077,3059
46094,50,4,1,5,15,cant_loose,6913,3,17,0,29,2,2015-07-31 15:43:19.949,0.06896551724137931,0.9864971220236449,3088
114868,13,15,2,5,25,cant_loose,368841,1,17,0,136,7,2015-09-06 21:34:23.228,0.051470588235294115,0.9988832685983638,3050
453413,9,6,2,5,25,cant_loose,240708,5,2,0,158,3,2015-09-10 03:36:35.535,0.0189873417721519,0.9933208826644998,3047
496752,10,6,2,5,25,cant_loose,138027,2,4,0,114,0,2015-08-28 13:52:36.075,0.0,0.47442366024138416,3060
598451,9,16,2,5,25,cant_loose,249504,3,13,0,46,2,2015-08-21 19:25:09.547,0.043478260869565216,0.9864971220236449,3066
714449,47,5,1,5,15,cant_loose,113535,3,13,0,326,5,2015-08-03 03:26:57.490,0.015337423312883436,0.9976814528994601,3085
288175,12,4,2,5,25,cant_loose,28213,6,19,0,29,0,2015-08-19 20:49:17.731,0.0,0.47442366024138416,3068
439367,37,2,1,5,15,cant_loose,87950,6,16,0,39,2,2015-08-13 00:49:34.634,0.05128205128205128,0.9864971220236449,3075
1063866,53,14,1,5,15,cant_loose,259112,5,22,0,35,1,2015-07-28 18:14:54.964,0.02857142857142857,0.9652537001033774,3091
1326781,28,18,1,5,15,cant_loose,266024,1,20,0,107,6,2015-08-22 16:15:36.738,0.056074766355140186,0.9984429573600044,3066
484312,9,8,2,5,25,cant_loose,289633,3,3,0,284,4,2015-09-10 19:15:16.773,0.014084507042253521,0.9962414011682074,3046
69174,13,8,2,5,25,cant_loose,25175,3,23,0,16,0,2015-08-05 04:13:58.305,0.0,0.47442366024138416,3083
267708,104,6,1,5,15,cant_loose,118024,1,17,0,11,1,2015-06-07 16:57:36.655,0.09090909090909091,0.9652537001033774,3142
1105248,21,10,2,5,25,cant_loose,321385,0,22,0,39,3,2015-08-10 00:10:25.434,0.07692307692307693,0.9933208826644998,3078
1087614,15,10,2,5,25,cant_loose,436056,2,5,0,144,5,2015-09-04 02:22:35.773,0.034722222222222224,0.9976814528994601,3053
1390732,17,3,2,5,25,cant_loose,200723,0,17,0,12,0,2015-06-25 04:56:37.714,0.0,0.47442366024138416,3124
718679,53,2,1,5,15,cant_loose,345743,6,22,0,99,1,2015-07-28 21:33:41.136,0.010101010101010102,0.9652537001033774,3090
451822,13,49,2,5,25,cant_loose,368841,2,9,0,136,7,2015-09-06 21:34:23.228,0.051470588235294115,0.9988832685983638,3050
637510,43,75,1,5,15,cant_loose,346088,6,16,0,103,5,2015-08-07 14:55:14.184,0.04854368932038835,0.9976814528994601,3081
151212,36,3,1,5,15,cant_loose,362634,4,22,0,119,3,2015-08-14 17:07:33.637,0.025210084033613446,0.9933208826644998,3074
473722,50,3,1,5,15,cant_loose,260287,6,6,0,61,1,2015-07-08 06:34:39.612,0.01639344262295082,0.9652537001033774,3111
80065,44,3,1,5,15,cant_loose,225856,4,2,0,72,3,2015-08-06 03:19:26.277,0.041666666666666664,0.9933208826644998,3082
285407,32,2,1,5,15,cant_loose,239608,0,16,0,80,1,2015-08-18 23:11:55.655,0.0125,0.9652537001033774,3069
983971,13,4,2,5,25,cant_loose,165080,2,19,0,66,4,2015-09-06 22:31:15.221,0.06060606060606061,0.9962414011682074,3050
807974,12,7,2,5,25,cant_loose,305496,2,15,0,173,1,2015-09-04 06:39:10.839,0.005780346820809248,0.9652537001033774,3053
254027,33,7,1,5,15,cant_loose,271515,6,22,0,152,1,2015-08-17 07:10:36.446,0.006578947368421052,0.9652537001033774,3071
826024,9,2,2,5,25,cant_loose,22526,2,19,0,99,1,2015-09-10 23:58:04.496,0.010101010101010102,0.9652537001033774,3046
934004,9,2,2,5,25,cant_loose,7901,1,2,0,24,0,2015-09-08 14:46:52.577,0.0,0.47442366024138416,3049
1199118,11,2,2,5,25,cant_loose,339901,2,14,0,52,2,2015-09-08 22:33:42.202,0.038461538461538464,0.9864971220236449,3048
801373,10,10,2,5,25,cant_loose,386112,3,16,0,103,0,2015-09-09 19:57:36.368,0.0,0.47442366024138416,3047
1074356,21,2,2,5,25,cant_loose,122456,5,14,0,50,1,2015-08-29 14:38:33.084,0.02,0.9652537001033774,3059
1390732,17,3,2,5,25,cant_loose,267050,0,17,0,97,1,2015-07-02 03:27:14.544,0.010309278350515464,0.9652537001033774,3117
151115,10,6,2,5,25,cant_loose,2657,3,15,0,95,3,2015-09-09 21:00:24.228,0.031578947368421054,0.9933208826644998,3047
1243194,29,2,1,5,15,cant_loose,296048,6,5,0,42,2,2015-08-10 15:09:17.177,0.047619047619047616,0.9864971220236449,3078
443785,10,17,2,5,25,cant_loose,316753,3,1,0,794,14,2015-09-09 05:27:16.920,0.017632241813602016,0.9997809079345361,3048
243952,22,6,2,5,25,cant_loose,55556,0,2,0,101,3,2015-08-28 05:51:57.072,0.0297029702970297,0.9933208826644998,3060
327140,33,2,1,5,15,cant_loose,181811,6,17,0,39,0,2015-07-08 18:14:12.790,0.0,0.47442366024138416,3111
768806,51,2,1,5,15,cant_loose,333025,2,18,0,21,1,2015-07-30 00:20:33.516,0.047619047619047616,0.9652537001033774,3089
824599,9,7,2,5,25,cant_loose,229598,5,2,0,47,1,2015-06-19 05:50:16.504,0.02127659574468085,0.9652537001033774,3130
874431,10,21,2,5,25,cant_loose,166306,3,15,0,272,7,2015-09-09 20:19:01.241,0.025735294117647058,0.9988832685983638,3047
1342089,23,3,1,5,15,cant_loose,310196,6,21,0,10,1,2015-07-30 00:16:50.186,0.1,0.9652537001033774,3089
841719,92,2,1,5,15,cant_loose,229598,1,3,0,47,1,2015-06-19 05:50:16.504,0.02127659574468085,0.9652537001033774,3130
135446,12,7,2,5,25,cant_loose,331937,0,22,0,82,3,2015-09-07 05:32:28.214,0.036585365853658534,0.9933208826644998,3050
1309326,9,2,2,5,25,cant_loose,347576,1,23,0,130,1,2015-09-10 01:14:38.048,0.007692307692307693,0.9652537001033774,3047
686489,35,3,1,5,15,cant_loose,362634,1,17,0,119,3,2015-08-14 17:07:33.637,0.025210084033613446,0.9933208826644998,3074
322990,11,4,2,5,25,cant_loose,416530,2,2,0,87,4,2015-09-08 09:16:43.442,0.04597701149425287,0.9962414011682074,3049
893814,26,6,1,5,15,cant_loose,279585,2,6,0,76,3,2015-08-24 23:57:35.860,0.039473684210526314,0.9933208826644998,3063
509343,16,15,2,5,25,cant_loose,204080,3,20,0,26,1,2015-08-19 20:56:12.324,0.038461538461538464,0.9652537001033774,3068
1006725,23,3,1,5,15,cant_loose,448119,2,21,0,33,1,2015-08-27 23:27:41.397,0.030303030303030304,0.9652537001033774,3060
298051,9,6,2,5,25,cant_loose,308779,1,5,0,82,2,2015-09-10 22:51:32.269,0.024390243902439025,0.9864971220236449,3046
1088157,16,2,2,5,25,cant_loose,383767,0,1,0,132,1,2015-08-22 02:28:41.384,0.007575757575757576,0.9652537001033774,3066
768561,47,4,1,5,15,cant_loose,107367,6,3,0,95,2,2015-08-03 21:30:01.973,0.021052631578947368,0.9864971220236449,3084
580297,9,12,2,5,25,cant_loose,292869,6,16,0,23,2,2015-09-10 22:13:35.962,0.08695652173913043,0.9864971220236449,3046
644588,41,8,1,5,15,cant_loose,84321,0,18,0,90,4,2015-08-09 06:12:54.715,0.044444444444444446,0.9962414011682074,3079
1380092,12,4,2,5,25,cant_loose,428879,0,17,0,32,1,2015-06-29 22:38:43.815,0.03125,0.9652537001033774,3119
684962,30,3,1,5,15,cant_loose,14644,1,4,0,141,3,2015-08-20 18:55:17.485,0.02127659574468085,0.9933208826644998,3067
441318,16,7,2,5,25,cant_loose,234142,2,0,0,12,1,2015-06-02 23:45:26.754,0.08333333333333333,0.9652537001033774,3146
642486,10,3,2,5,25,cant_loose,117659,0,22,0,52,2,2015-09-09 22:45:35.956,0.038461538461538464,0.9864971220236449,3047
573498,52,5,1,5,15,cant_loose,235700,2,20,0,64,1,2015-07-29 15:16:12.304,0.015625,0.9652537001033774,3090
1385447,18,2,2,5,25,cant_loose,412324,5,17,0,76,1,2015-09-01 06:40:28.579,0.013157894736842105,0.9652537001033774,3056
